Company name,Segment,Type,Website,Growth stage,Employees,Industries,HQ city,HQ address,Tagline,LinkedIn,Profile,Job openings,Accredited sponsor,Hires international students,Job title,Job type,ANZSCO occupation,ANZSCO 2022,ANZSCO 2013,ANZSCO unit group,ANZSCO unit group title,OSCA occupation,OSCA code,Job city,Job country,Date posted,Job URL,Job ID
Alcidion,,commission;saas,https://www.alcidion.com/,breakout stage,51-200,health;enterprise software,Melbourne,"Yarra Street, South Yarra, Melbourne, City of Stonnington, Victoria, 3141, Australia",A leading provider of software solutions for high performance healthcare that empower clinicians with decision support tools to ensure the highest quality of care for their patient,https://www.linkedin.com/company/alcidion-corporation,https://ecosystem.innovationvictoria.com/companies/alcidion,2,,,Account Manager,Sales,,,,,,,,Melbourne,Australia,2026-07-07,https://www.alcidion.com/careers/account-manager,85699653
Allkinds,startup,selling own inventory;manufacturing,http://allkinds.com,breakout stage,51-200,wellness beauty,Melbourne,"425 St Kilda Rd, Melbourne, Victoria 3004, AU","A new world of self-care and self-expression, just for kids and teens",https://www.linkedin.com/company/all-kinds/,https://ecosystem.innovationvictoria.com/companies/allkinds,1,,,Sourcing & Sustainability Specialist,Other,,,,,,,,Melbourne,Australia,2026-02-24,https://www.linkedin.com/jobs/view/4188469599/,79132317
Alpha-H,,selling own inventory;marketplace & ecommerce,https://alpha-h.com/,early stage,11-50,wellness beauty,Melbourne,"Melbourne, City of Melbourne, Victoria, Australia",Manufactures corrective and preventative skincare products,https://www.linkedin.com/company/alpha-h/,https://ecosystem.innovationvictoria.com/companies/alpha_h,2,,,ALPHA H | Social Media & PR Coordinator | New Headcount | Melbourne based,Marketing & Communication,,,,,,,,Cremorne,Australia,2026-05-20,https://www.linkedin.com/jobs/view/4415775083/,83491383
Alpha-H,,selling own inventory;marketplace & ecommerce,https://alpha-h.com/,early stage,11-50,wellness beauty,Melbourne,"Melbourne, City of Melbourne, Victoria, Australia",Manufactures corrective and preventative skincare products,https://www.linkedin.com/company/alpha-h/,https://ecosystem.innovationvictoria.com/companies/alpha_h,2,,,Sales Coordinator — Alpha-H Skincare,Sales,,,,,,,,Cremorne,Australia,2026-07-11,https://www.linkedin.com/jobs/view/4436505581/,85950003
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Events Manager,Marketing & Communication,,,,,,,,Melbourne,Australia,2026-05-30,https://www.linkedin.com/jobs/view/4418470978/,83963204
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Events Manager - Hybrid Full time,Other,,,,,,,,Abbotsford,Australia,2026-06-12,https://www.linkedin.com/jobs/view/4425452577/,84655173
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Kids Party Host - Weekend Role,Other,,,,,,,,Sydney,Australia,2026-07-25,https://www.linkedin.com/jobs/view/4443783384/,86755262
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Kids Party Host - Weekend Role,Other,,,,,,,,Perth,Australia,2026-07-24,https://www.linkedin.com/jobs/view/4443788193/,86684850
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Kids Party Host - Weekend Role,Other,,,,,,,,Brisbane,Australia,2026-07-23,https://www.linkedin.com/jobs/view/4443782442/,86592959
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Male Character & Superhero Host - Weekend Role,Other,,,,,,,,Melbourne,Australia,2026-07-27,https://www2.amazingco.me/careers/openings?bzid=b09a96b66279,86829328
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Male Performers Wanted,Other,,,,,,,,Brisbane,Australia,2026-01-22,https://www.linkedin.com/jobs/view/4362732606/,77015497
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Princess and Superhero Host,Other,,,,,,,,Gold Coast City,Australia,2026-07-25,https://www.linkedin.com/jobs/view/4443779571/,86749769
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Sales and Events Coordinator,Sales,,,,,,,,Abbotsford,Australia,2026-05-30,https://www.linkedin.com/jobs/view/4420907544/,83953825
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Sales and Events Coordinator - PART TIME / Flexible / School Hours,Sales,,,,,,,,Abbotsford,Australia,2026-05-29,https://www.linkedin.com/jobs/view/4419820377/,83909148
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Sales Coordinator,Sales,,,,,,,,Abbotsford,Australia,2026-05-26,https://www.linkedin.com/jobs/view/4418082155/,83744180
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Sales Coordinator - Casual/Flexible hours,Sales,,,,,,,,Abbotsford,Australia,2026-07-27,https://www.linkedin.com/jobs/view/4444406715/,86816657
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Team Building Host,Project Management,,,,,,,,Brisbane,Australia,2026-06-12,https://www.linkedin.com/jobs/view/4423328928/,84609869
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Team Building Host / Facilitator,Project Management,,,,,,,,Perth,Australia,2026-07-11,https://www.linkedin.com/jobs/view/4438588581/,85987039
AmazingCo,startup,,http://amazingco.me,breakout stage,51-200,event tech,Melbourne,"Mollison Street, Abbotsford, Melbourne, City of Yarra, Victoria, 3067, Australia","Experiences platform, helping people spend their free time in a way that leads to greater fulfilment in life",https://www.linkedin.com/company/amazingco/,https://ecosystem.innovationvictoria.com/companies/amazingco,17,,,Wine Tour Drivers Needed,Other,,,,,,,,Newcastle-Maitland,Australia,2026-08-08,https://www.linkedin.com/jobs/view/4448741841/,87454334
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Chief Financial Officer,C-level,Finance Manager,132211,132211,1322,Finance Managers,Finance Manager,111231,Melbourne,Australia,2025-10-28,https://www.linkedin.com/jobs/view/4317773003/,72784369
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Customer Experience Specialist (Voice Team),CSM & Support,,,,,,,,Melbourne,Australia,2026-08-08,https://www.linkedin.com/jobs/view/4449104175/,87466045
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Full Stack Engineer,Full-stack development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-07-06,https://jobs.lever.co/amberelectric/186642e8-32a8-4c94-abb1-9c9dd7735838,85690649
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Mid-Level UX/UI Designer (Product & Brand),Design,Multimedia Designer,232413,232413,2324,"Graphic and Web Designers, and Illustrators",UI / UX Designer,242132,Melbourne,Australia,2026-07-12,https://www.linkedin.com/jobs/view/4437377723/,86010929
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Software Engineering Manager (EU),Backend development,Engineering Manager,133211,133211,1332,Engineering Managers,Engineering Manager,131231,Melbourne,Australia,2026-07-14,https://www.linkedin.com/jobs/view/4439415995/,86129042
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Software Engineering Manager - Optimisation Team,Backend development,Engineering Manager,133211,133211,1332,Engineering Managers,Engineering Manager,131231,Melbourne,Australia,2026-05-22,https://www.linkedin.com/jobs/view/4417456527/,83586196
Amber Electric,startup,commission;marketplace & ecommerce,https://www.amber.com.au/,breakout stage,201-500,energy,Melbourne,"1, 207-361, Flinders Street, Melbourne, City of Melbourne, Victoria, 3000, Australia",An energy provider with a mission to shift Aus to 100% renewables faster,https://www.linkedin.com/company/amberelectric/,https://ecosystem.innovationvictoria.com/companies/amber_electric,9,,,Staff/Principal Product Designer,Design,Industrial Designer,,232312,2323,"Fashion, Industrial and Jewellery Designers",Industrial Designer,242232,Melbourne,Australia,2026-06-07,https://jobs.lever.co/amberelectric/231ccb7e-b488-45a3-b4f7-7640fe0a7378,84285990
AMOG,,manufacturing,https://www.amog.consulting,breakout stage,51-200,energy,Mount Waverley,"AMOG, 307, Ferntree Gully Road, Mount Waverley, Melbourne, City of Monash, Victoria, 3149, Australia","Specialist engineering consultancy for complex, high-risk industries.",https://www.linkedin.com/company/amog-consulting/,https://ecosystem.innovationvictoria.com/companies/amog,1,,,ITS System Administrator,Backend development,,,,,,,,Melbourne,Australia,2026-08-07,https://www.linkedin.com/jobs/view/4447697671/,87415796
